"","ID","Pregunta 1 
","Pregunta 2 
","Pregunta 3","Pregunta 32","Pregunta 4","Pregunta 5","Pregunta 6","Pregunta 7","Pregunta 8","Pregunta 9","Pregunta 10","Pregunta 11","Pregunta 12","Barrio Comuna 1","Barrio Comuna 9","Pregunta 13 
","Pregunta 14 
","Pregunta 15 
","Pregunta 16","Ingreso","Pregunta 17","Pregunta 18","Pregunta 19 
","Pregunta 20 
","Pregunta 21 
","Pregunta 22 
","Pregunta 23 
","Pregunta 24 
","Pregunta 25 
","Pregunta 26 
","Pregunta 27 
","Pregunta 28","Pregunta 29 
","Pregunta 30","Pregunta 32 
","Pregunta 33 
","Pregunta 34 
","Pregunta 35 
","Pregunta 36 
","Pregunta 37 
","Pregunta 38","Pregunta 39","Pregunta 40","Pregunta 41 
","Alcohol","Cafeína","Pregunta 43 
","Pregunta 44 
","Pregunta 45 
","Pregunta 46 
","Pregunta 47 
","Pregunta 48 
","Horario","Escenarios o espacios deportivos","Pregunta 50 
","Hongos","Metanfetamina","Implementos","Nicotina","Ayahuasca","Cocaína","Participación comunitaria","Marihuana","Esteroides","Heroína","Capacitación sobre deporte, recreación o salud","Pregunta 51","Popper","Ampliación de oferta","Opiodes","Formador o profesor","Extasis","LSD","Tussi","Otras","Pregunta 52","Pregunta 53","Pregunta 54","IMC"
"220",5423,"Acudiente","De 0 a 5","Mujer",NA,NA,NA,"Mestizo","Técnico","Ama de casa / hombre de casa","2","3","Medellín","9-Buenos Aires ",NA,"Miraflores","3","12;","8;","NO",2500000,"SI","Emocional;","NO",NA,NA,NA,NA,NA,NA,NA,"8;","Presencia de la Policía;","5","3","SI","SI","SI","Después;","Agua;","NO","Delgado",55,162,"4","No consume","Diario","SI","SI",NA,"7","4;","8;","5","2","Por mejorar","No consume","No consume","3","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",20.96
"221",5431,"Usuario del INDER","De 6 a 12","Hombre",NA,NA,NA,"Mestizo","Primaria","Estudiante","Ninguno (a)","2","Medellín","9-Buenos Aires ",NA,"Miraflores","3","13;","8;","NO",3e+06,"SI","Emocional;Físico;Social;","SI","Dirigida","Tres o más","4;8;","1;2;9;","NO","Con la familia","9;10;",NA,NA,"3","4 o más","NO","NO","SI","Antes;Durante;Después;","Agua;","NO","Normal",21,110,"8","No consume","No consume","SI","SI",NA,"4","3;5;8;","3;5;","5","3","Buena","No consume","No consume","3","No consume","No consume","No consume","4","No consume","No consume","No consume","5","NO","No consume","3","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",17.36
"222",5439,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Tecnológico","Ama de casa / hombre de casa","2","2","Medellín","9-Buenos Aires ",NA,"Barrios de Jesus","3","13;","8;","NO",1500000,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"10;","Presencia de la Policía;Crear espacios de diálogo ciudadano;Acompañamiento de personal del INDER;","13","3","SI","SI","SI","Durante;","Agua;","NO","Con sobrepeso",65,154,"2","Mensual","Diario","SI","SI",NA,"4","8;","8;","5","5","Buena","Semanal","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","3","No consume","4","No consume","No consume","No consume","No consume","SI","SI","SI",27.41
"223",5445,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Tecnológico","Estudiante","2","4 o más","Medellín","9-Buenos Aires ",NA,"Los Cerros El Vergel","3","13;","8;","SI",2e+06,"SI","Emocional;Social;","SI","Ambas","Dos veces","4;8;9;","1;10;","NO","Con la familia","9;",NA,NA,"9","4 o más","NO","NO","SI","Antes;Durante;Después;","Agua;","NO","Delgado",56,160,"8","No consume","Semanal","SI","SI",NA,"6","3;5;8;","8;","5","5","Buena","No consume","No consume","4","No consume","No consume","No consume","5","No consume","No consume","No consume","3","NO","No consume",NA,"No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",21.87
"224",5446,"Usuario del INDER","De 13 a 17","Mujer",NA,NA,NA,"Mestizo","Secundaria","Estudiante","Ninguno (a)","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","No aplica","13;","8;","NO",500,"SI","Emocional;Social;Físico;","SI","Ambas","Tres o más","4;6;8;","6;10;","NO","Con amigos","4;9;",NA,NA,"4","2","SI","SI","SI","Durante;Después;Antes;","Agua;","NO","Normal",50,160,"5","No consume","Semanal","SI","SI",NA,"4","4;7;8;","8;","5","4","Buena","No consume","No consume","5","No consume","No consume","No consume","3","No consume","No consume","No consume","5","NO","No consume","4","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",19.53
"225",5454,"Acudiente","De 18 a 28",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Ninguna","Secundaria","Ama de casa / hombre de casa","2","4 o más","Medellín","9-Buenos Aires ",NA,"Alejandro Echevarría","2","13;","8;","NO",1e+06,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"8;",NA,"5","3","SI","SI","SI","Después;","Agua;","NO","Normal",58,160,"6","Mensual","Diario","NO",NA,NA,NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"Quincenal","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",22.66
"226",5467,"Usuario del INDER","De 6 a 12","Hombre",NA,NA,NA,"Afrodescendiente, Mulato o Negro","Secundaria","Estudiante","Ninguno (a)","4 o más","Medellín","9-Buenos Aires ",NA,"Caicedo","2","13;","8;","NO",1e+06,"SI","Emocional;Físico;Social;","SI","Dirigida","Tres o más","4;","9;10;","NO","Con amigos","9;",NA,NA,"1","3","NO","NO","SI","Después;","Agua;Bebidas hidratantes;","NO","Normal",45,163,"7","No consume","No consume","SI","SI",NA,"6","1;2;8;","8;","5","3","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","NO SÉ",16.94
"227",5476,"Usuario del INDER","De 6 a 12","Hombre",NA,NA,NA,"Ninguna","Secundaria","Estudiante","Ninguno (a)","2","Medellín","9-Buenos Aires ",NA,"Quinta Linda","3","13;","8;","NO",4e+06,"SI","Emocional;","SI","Ambas","Tres o más","4;","5;","NO","Con amigos","9;",NA,NA,"2","3","NO","NO","SI","Durante;","Agua;","NO","Normal",43,160,"10","No consume","No consume","SI","SI",NA,"4","3;","8;","5","5","Buena","No consume","No consume","4","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume",NA,"No consume","5","No consume","No consume","No consume","No consume","SI","NO","SI",16.8
"228",5484,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Técnico","Otra","2","3","Medellín","9-Buenos Aires ",NA,"La Milagrosa","2","12;","1;","SI",1200000,"SI","Físico;Emocional;","NO",NA,NA,NA,NA,NA,NA,NA,"5;6;",NA,"6","3","NO","NO","SI","Después;","Agua;","NO","Con sobrepeso",72,158,"7","No consume","Semanal","SI","NO","Por problemas de salud",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","SI","SI",28.84
"229",5513,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Secundaria","Empleado (a)","1","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","NO",2e+06,"SI","Emocional;Físico;Social;","SI","Dirigida","Dos veces","4;","4;9;10;","NO","Solo","9;",NA,NA,"6","3","NO","NO","SI","Durante;","Agua;","NO","Normal",67,161,"6","No consume","Quincenal","SI","SI",NA,"3","4;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","SI","SI",25.85
"230",5519,"Usuario del INDER","De 18 a 28",NA,"Hombre","Gay/Lesbiana (Atracción hacia el mismo sexo)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Secundaria","Estudiante","Ninguno (a)","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","NO",4e+06,"SI","Emocional;Físico;","SI","Ambas","Tres o más","4;8;9;","4;7;8;","SI","Con amigos","4;13;",NA,NA,"12","3","NO","NO","SI","Durante;","Agua;","NO","Delgado",66,172,"8","Mensual","Mensual","SI","SI",NA,"4","3;8;","8;","4","3","Buena","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","4","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","SI",22.31
"231",5533,"Usuario del INDER","De 6 a 12","Mujer",NA,NA,NA,"Ninguna","Primaria","Estudiante","Ninguno (a)","3","Medellín","9-Buenos Aires ",NA,"Alejandro Echevarría","3","13;","8;","NO",1e+06,"SI","Emocional;Físico;Social;","SI","Dirigida","Dos veces","4;","4;","NO","Con amigos","9;",NA,NA,"4","4 o más","NO","NO","SI","Durante;Después;","Agua;","NO","Normal",30,132,"7","No consume","No consume","SI","SI",NA,"4","4;6;8;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume",NA,"No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",17.22
"232",5574,"Usuario del INDER","De 60 o más",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Técnico","Pensionado (a)/Jubilado (a)","2","1","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","8;","NO",1300000,"SI","Físico;","SI","Ambas","Tres o más","4;","1;8;10;","NO","Con amigos","9;11;13;",NA,NA,"2","3","NO","NO","SI","Después;","Agua;","NO","Con sobrepeso",82,169,"6","Semanal","Diario","SI","SI",NA,"4","4;","8;","5","5","Excelente","No consume","No consume","4","No consume","No consume","No consume","4","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","SI",28.71
"233",5585,"Acudiente","De 18 a 28",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Desempleado (a)","1","4 o más","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","2;","NO",200,"No es usuario del INDER Medellín",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"3;",NA,"9","2","SI","SI","SI","Después;","Agua;","NO","Normal",64,160,"3","No consume","Diario","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"Mensual","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",25
"234",5617,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Pregrado","Empleado (a)","1","4 o más","Medellín","9-Buenos Aires ",NA,"Cataluña","3","5;","8;","NO",2e+06,"SI","Emocional;","NO",NA,NA,NA,NA,NA,NA,NA,"3;",NA,"6","3","NO","NO","SI","Durante;","Agua;","SI","Normal",80,165,"8","No consume","Diario","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",29.38
"235",5660,"Acudiente","De 18 a 28",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Técnico","Empleado (a)","2","3","Medellín","9-Buenos Aires ",NA,"Salvador","2","13;","8;","NO",1500000,"No es usuario del INDER Medellín",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"3;",NA,"2","3","NO","NO","SI","Antes;Después;","Agua;","NO","Normal",59,170,"6","No consume","Diario","SI","SI",NA,"6","4;","8;","3","4","Buena","No consume","No consume","4","No consume","No consume","No consume","4","No consume","No consume","No consume","4","NO","No consume","3","No consume","4","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",20.42
"236",5668,"Acudiente","De 29 a 59",NA,"Mujer","Otra","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Ninguna","Secundaria","Ama de casa / hombre de casa","2","3","Medellín","9-Buenos Aires ",NA,"La Milagrosa","3","13;","8;","NO",1000,"No es usuario del INDER Medellín",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"6;",NA,"3","3","NO","NO","SI","Durante;","Agua;","NO","Con sobrepeso",79,155,"5","No consume","Semanal","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"Mensual","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","SI","NO","NO SÉ",32.88
"237",5678,"No es usuario del INDER","De 29 a 59",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Ninguna","Secundaria","Empleado (a)","Ninguno (a)","3","Medellín","9-Buenos Aires ",NA,"Gerona","3","13;","8;","NO",9e+05,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"3;",NA,"6","3","NO","NO","NO","Antes;","Bebidas hidratantes;","NO","Normal",79,175,"5","Quincenal","No consume","SI","SI",NA,"5","4;7;","8;","5","5","Buena","No consume","No consume","2","No consume","No consume","No consume","4","No consume","No consume","No consume","2","SI","No consume","4","No consume","3","No consume","No consume","No consume","No consume","SI","SI","SI",25.8
"238",5692,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Pregrado","Empleado (a)","1","3","Medellín","9-Buenos Aires ",NA,"Cataluña","3","12;","8;","SI",2e+05,"SI","Emocional;Físico;Social;","SI","Ambas","Tres o más","8;","1;","NO","Con la familia","9;",NA,NA,"2","3","NO","NO","SI","Después;Durante;Antes;","Agua;","NO","Normal",51,150,"7","No consume","Semanal","SI","SI",NA,"5","4;","5;","5","3","Por mejorar","No consume","No consume","4","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","4","No consume","4","No consume","No consume","No consume","No consume","SI","SI","SI",22.67
"239",5728,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Mestizo","Tecnológico","Empleado (a)","1","2","Medellín","9-Buenos Aires ",NA,"Caunces de Oriente","2","4;","8;","NO",0,"SI","Físico;Emocional;Social;","SI","Por cuenta propia","Dos veces","2;8;","1;2;","NO","Con la familia","6;9;11;",NA,NA,"6","4 o más","SI","SI","SI","Durante;","Agua;","NO","Con sobrepeso",68,160,"7","No consume","Quincenal","SI","SI",NA,"6","4;5;8;","8;","4","3","Buena","No consume","No consume","4","No consume","No consume","No consume","2","No consume","No consume","No consume","3","NO","No consume","2","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",26.56
"240",5751,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Mestizo","Técnico","Ama de casa / hombre de casa","1","3","Medellín","9-Buenos Aires ",NA,"Salvador","2","13;","8;","NO",1500000,"SI","Emocional;Físico;","SI","Dirigida","Dos veces","4;","4;","NO","Solo","9;",NA,NA,"1","4 o más","SI","SI","SI","Después;","Agua;","SI","Con sobrepeso",67,163,"5","No consume","Quincenal","SI","SI",NA,"4","4;","8;","1","2","Buena","No consume","No consume","1","No consume","No consume","No consume",NA,"No consume","No consume","No consume","1","NO","No consume","1","No consume","1","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",25.22
"241",5789,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Empleado (a)","2","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","5;","8;","NO",1600,"SI","Físico;","SI","Dirigida","Dos veces","4;","4;","NO","Con amigos","9;",NA,NA,"12","3","NO","NO","SI","Durante;Después;","Agua;","NO","Normal",68,167,"10","No consume","Diario","SI","SI",NA,"4","4;","8;",NA,"4","Buena","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","4","No consume","5","No consume","No consume","No consume","No consume","SI","NO","SI",24.38
"242",5791,"Usuario del INDER","De 13 a 17","Hombre",NA,NA,NA,"Ninguna","Secundaria","Estudiante","2","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","NO",1,"SI","Emocional;","SI","Dirigida","Dos veces","4;","8;","NO","Con amigos","9;",NA,NA,"1","3","SI","SI","SI","Durante;","Agua;","NO","Normal",60,165,"7","No consume","No consume","SI","SI",NA,"6","8;","1;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","SI","SI",22.04
"243",5829,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Ama de casa / hombre de casa","3","4 o más","Medellín","9-Buenos Aires ",NA,"La Milagrosa","2","2;","2;","NO",1400000,"SI","Emocional;Social;Físico;","NO",NA,NA,NA,NA,NA,NA,NA,"8;","Acompañamiento de personal del INDER;","5","3","NO","NO","SI","Durante;","Agua;","NO","Con sobrepeso",89,162,"3","No consume","Diario","SI","NO","Incompatibilidad horaria",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO","NO","NO SÉ",33.91
"244",5854,"Usuario del INDER","De 6 a 12","Mujer",NA,NA,NA,"Mestizo","Secundaria","Estudiante","1","2","Medellín","9-Buenos Aires ",NA,"Caicedo","2","13;","8;","NO",1,"SI","Emocional;","SI","Ambas","Tres o más","6;","1;","NO","Con amigos","2;",NA,NA,"1","3","SI","SI","SI","Durante;","Agua;","SI","Delgado",43,152,"5","No consume","Mensual","SI","SI",NA,"5","2;","9;","5","4","Buena","No consume","No consume","4","No consume","No consume","No consume","4","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","NO SÉ",18.61
